name,site,phone,full_address,city,postal_code,state,latitude,longitude,photo,working_hours,business_status,description,location_link
GBA Pet Service LLC,,+1 936-433-2369,"662 Windham Ranch Rd #8413, Goodrich, TX 77335",Goodrich,77335,Texas,30.621516,-94.9382743,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqGqow7ZjmwZejKtydH8UvuL0gCoUyckRYGt6_HYuekl6vL6oHg80nvJ0TT5X2pIXWHLEF490bARBfP5lhrrkfrZTzJXxlE6M-af3N4cZwjzDgedkCQKXCD4hWGJcUMyXDoZqNz=w800-h500-k-no,,OPERATIONAL,Boarding,"https://www.google.com/maps/place/GBA+Pet+Service+LLC/@30.621516,-94.93827429999999,14z/data=!4m8!1m2!2m1!1sGBA+Pet+Service+LLC!3m4!1s0x863884d457768149:0x285048c4579f6841!8m2!3d30.621516!4d-94.93827429999999"
Dog Park at Atascocita Park,http://www.hcp2.com/,,"17250 W Lake Houston Pkwy, Atascocita, TX 77346",Atascocita,77346,Texas,29.9738752,-95.170946,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noIqvpOPNE4duM9nWedjIJ_azW2lLN9tNp8BTTfTgJhg5_gXdj-ZHAcr_HzkqXUbAEHAZkPBkl_qiNGxnMtBSCKBcbsLwqqr9T9_P1vfXjLOPDFl4K3HkQ8PMF25OWBLRA5dbY9=w800-h500-k-no,"{""Sunday"": ""7AM-8PM"", ""Monday"": ""7AM-8PM"", ""Tuesday"": ""7AM-8PM"", ""Wednesday"": ""7AM-8PM"", ""Thursday"": ""7AM-8PM"", ""Friday"": ""7AM-8PM"", ""Saturday"": ""7AM-8PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Dog+Park+at+Atascocita+Park/@29.9738752,-95.170946,14z/data=!4m8!1m2!2m1!1sDog+Park+at+Atascocita+Park!3m4!1s0x8640ad2400666533:0xaf81fd5393697747!8m2!3d29.9738752!4d-95.170946"
IT May Park,https://www.pct3.com/Explore/Parks,,"L T May Park, 25744-25746 Scott Rd, Huffman, TX 77336",Huffman,77336,Texas,30.0562795,-95.0624716,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq__PLhEXeXPQ16Pl-mgLStqWFgXmwhxhMYpb1Ih9Falti5wQOBfyMWFytRVXtwGnhzHXxqnszUKgaZN8HgLqu8vZ0l8iV2Dtw4SfJUfZEdRRWHsDeJx1ElcQfZfWDiWXQT3GM=w800-h500-k-no,,OPERATIONAL,,"https://www.google.com/maps/place/IT+May+Park/@30.0562795,-95.0624716,14z/data=!4m8!1m2!2m1!1sIT+May+Park!3m4!1s0x8640abadb6c5784b:0x278942d6b258403a!8m2!3d30.0562795!4d-95.0624716"
Dog's Day Inn Pet Resort,https://www.mydogsdayinn.net/locations/atascocita-location/,+1 281-441-4300,"5123 Atascocita Road, Humble, TX 77346",Humble,77346,Texas,29.9870488,-95.198634,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npVBU8PQCwwlYGyFd4i8G81t3CZKHA-LoZwB3Jpo8ka9XrsdyJdcAvX72XCL8BgzD4nxhoa-ytmCbYRGWJLb5sxbw75FjSpfw_pEtL_pNiiwvkeaIAcvC7-0OmVdMbL2YTAwgW-=w800-h500-k-no,"{""Sunday"": ""10AM-3PM"", ""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""8AM-5PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Dog%27s+Day+Inn+Pet+Resort/@29.9870488,-95.198634,14z/data=!4m8!1m2!2m1!1sDog%27s+Day+Inn+Pet+Resort!3m4!1s0x8640adc763306b0d:0x959e8b28f8e9d509!8m2!3d29.9870488!4d-95.198634"
Dogtopia of Atascocita,https://www.dogtopia.com/houston-atascocita/,+1 281-417-4622,"7140 Farm to Market 1960 Rd E, Humble, TX 77346",Humble,77346,Texas,29.9967928,-95.1695287,https://lh3.googleusercontent.com/p/AF1QipMgR1Wd29AnkKq8vCFzocwCMIUReGZTvPK4j_pP=w800-h500-k-no,"{""Sunday"": ""10AM-2PM"", ""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""9AM-5PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Dogtopia+of+Atascocita/@29.996792799999998,-95.1695287,14z/data=!4m8!1m2!2m1!1sDogtopia+of+Atascocita!3m4!1s0x8640ad2d90098e4d:0x639f5dec4d790f7b!8m2!3d29.996792799999998!4d-95.1695287"
Walden Dog Park and Walking Trail,,,"18406 Mariner Pl, Humble, TX 77346",Humble,77346,Texas,29.9841962,-95.1459357,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npqIIJcNFvPVUTAud9T9TUWmUejGhkLzwjha2VEY5tUqlmFg1vaKkNeExaYKkAIMDnnb6LmMUlSJaE16JYMG8DA4sKuNPyVG9zVZlj3OUW0jCStpjdk7ouDkDA4GQ_D2lJcOf8=w800-h500-k-no,"{""Sunday"": ""7AM-8PM"", ""Monday"": ""7AM-8PM"", ""Tuesday"": ""7AM-8PM"", ""Wednesday"": ""7AM-8PM"", ""Thursday"": ""7AM-8PM"", ""Friday"": ""7AM-8PM"", ""Saturday"": ""7AM-8PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Walden+Dog+Park+and+Walking+Trail/@29.9841962,-95.1459357,14z/data=!4m8!1m2!2m1!1sWalden+Dog+Park+and+Walking+Trail!3m4!1s0x8640ac0bd2f1ff8d:0xe05094098bcda979!8m2!3d29.9841962!4d-95.1459357"
Luckey Dogs Food Shakk,https://order.online/business/luckey-dogs-food-shack-11218214,+1 936-967-8808,"707 FM2457, Livingston, TX 77351",Livingston,77351,Texas,30.7388321,-95.0206774,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq0nZdUJFunzKKwDH2nKn1MufzvaZcLfPLmRD-i_7WVda0s6eW83EYZBd4xUglMyvIvsw96OFrq36KE5MEQlmZhOL-YT-MbsyDpp__mYLOAbBnuGUxZTRfnDhcPPzj8RnfkX6ug2w=w800-h500-k-no,"{""Sunday"": ""Closed"", ""Monday"": ""Closed"", ""Tuesday"": ""11AM-6PM"", ""Wednesday"": ""11AM-6PM"", ""Thursday"": ""11AM-6PM"", ""Friday"": ""11AM-6PM"", ""Saturday"": ""11AM-6PM""}",OPERATIONAL,"Just a little of what we serve. Hand Dipped all Beef Corndogs, Grilled All Beef HotDogs/ Chili Dogs, Fresh Cut Fries, Homemade Burgers (the way your grandma use to make them), Frito Pie made with Delicious Homemade Chili, Cool Crisp Salad with all the trimmings, Nacho Supreme, and much more. We like to say we're ""Carnival style food with a homemade flair, that won't break your wallet"". Daily Lunch Specials, but full menu served all day.","https://www.google.com/maps/place/Luckey+Dogs+Food+Shakk/@30.7388321,-95.0206774,14z/data=!4m8!1m2!2m1!1sLuckey+Dogs+Food+Shakk!3m4!1s0x8638815781f6c4ad:0x546ec604da94ba06!8m2!3d30.7388321!4d-95.0206774"
Dogtopia of The Woodlands West,https://www.dogtopia.com/thewoodlandswest/,+1 832-862-6882,"6622 Durango Creek Dr, Magnolia, TX 77354",Magnolia,77354,Texas,30.2317287,-95.5680677,https://lh3.googleusercontent.com/p/AF1QipPTsyBA7Cj_0VgzT_LnfTTDSzmrK1nFvJ5gtGdu=w800-h500-k-no,"{""Sunday"": ""12-4PM"", ""Monday"": ""6:30AM-7PM"", ""Tuesday"": ""6:30AM-7PM"", ""Wednesday"": ""6:30AM-7PM"", ""Thursday"": ""6:30AM-7PM"", ""Friday"": ""6:30AM-7PM"", ""Saturday"": ""8AM-4PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Dogtopia+of+The+Woodlands+West/@30.231728699999998,-95.5680677,14z/data=!4m8!1m2!2m1!1sDogtopia+of+The+Woodlands+West!3m4!1s0x8647259bc1da9527:0xfd02d17eabcce29a!8m2!3d30.231728699999998!4d-95.5680677"
Texas Doghouse - The Woodlands,http://www.texasdoghouse.com/,+1 281-259-8672,"8905 West Ln, Magnolia, TX 77354",Magnolia,77354,Texas,30.1958447,-95.5943147,https://lh3.googleusercontent.com/p/AF1QipO8VjMLWBrAozr2Sig32BkWrE-rGSZ5Rtyl8Re8=w800-h500-k-no,"{""Sunday"": ""5-6PM"", ""Monday"": ""6:30-11AM,4-7:30PM"", ""Tuesday"": ""6:30-11AM,4-7:30PM"", ""Wednesday"": ""6:30-11AM,4-7:30PM"", ""Thursday"": ""6:30-11AM,4-7:30PM"", ""Friday"": ""6:30-11AM,4-7:30PM"", ""Saturday"": ""8-11AM,5-7PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Texas+Doghouse+-+The+Woodlands/@30.1958447,-95.5943147,14z/data=!4m8!1m2!2m1!1sTexas+Doghouse+-+The+Woodlands!3m4!1s0x86472fe584bae98d:0x94e0ec62732a0046!8m2!3d30.1958447!4d-95.5943147"
Enchanted Tails,,+1 832-897-3022,"15511 Sycamore Hill, Magnolia, TX 77355",Magnolia,77355,Texas,30.1325712,-95.7081629,,,OPERATIONAL,,"https://www.google.com/maps/place/Enchanted+Tails/@30.132571199999997,-95.70816289999999,14z/data=!4m8!1m2!2m1!1sEnchanted+Tails!3m4!1s0x8647294373c8d9f1:0xbcd591998d86c6a3!8m2!3d30.132571199999997!4d-95.70816289999999"
Dog Gone Fun Agility LLC,http://doggonefunagility.com/,+1 936-827-1612,"26310 Dobbin-Huffsmith Rd, Magnolia, TX 77354",Magnolia,77354,Texas,30.1412806,-95.6002157,https://lh3.googleusercontent.com/p/AF1QipP5RBAllDZgCp6oYE0rQJDjF3onUIWjOOJWHUR_=w800-h500-k-no,"{""Sunday"": ""9AM-5PM"", ""Monday"": ""10AM-9PM"", ""Tuesday"": ""10AM-9PM"", ""Wednesday"": ""10AM-9PM"", ""Thursday"": ""10AM-9PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Dog+Gone+Fun+Agility+LLC/@30.141280599999998,-95.60021569999999,14z/data=!4m8!1m2!2m1!1sDog+Gone+Fun+Agility+LLC!3m4!1s0x864732a01bc3cb83:0x9b52d2346d792167!8m2!3d30.141280599999998!4d-95.60021569999999"
Mary Ellen Yost Memorial Dog Park,,,"600 Onalaska Loop, Onalaska, TX 77360",Onalaska,77360,Texas,30.8353322,-95.1182082,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqovTh56RzjC-sZbQKroJbbQYJ7KftwIgPMlGQRL0oL5noe8vwOFuVfX6u7kOz3rzqlc2gUoMH0ev_cTNYLlBnElMSiasisi3ZxgcqSpyZtgW86n6O-2r66NyyiFfLzegRc5fuz=w800-h500-k-no,,OPERATIONAL,,"https://www.google.com/maps/place/Mary+Ellen+Yost+Memorial+Dog+Park/@30.8353322,-95.1182082,14z/data=!4m8!1m2!2m1!1sMary+Ellen+Yost+Memorial+Dog+Park!3m4!1s0x864781d8751d69b1:0x33df9e404434c394!8m2!3d30.8353322!4d-95.1182082"
The Ranch Woodlands,https://www.theranchwoodlandstx.com/,+1 832-610-9900,"9015 Shady Ln, Magnolia, TX 77354",Magnolia,77354,Texas,30.1643769,-95.6008695,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzQvKF1HjKMi78KX8HylOHbfNvyEYdcKTzjIKNBnEl9LTloJKngd3CNulbPDwcPE-LTIztXgHqjheagWBQzzkglA1x-vlUlSwb4XxuIxzXoi3rO3E6N-g0Xy7b_jw9fOfVs-wC4g=w800-h500-k-no,"{""Sunday"": ""4-5PM"", ""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""8AM-1PM""}",OPERATIONAL,"The Ranch Woodlands, TX provides dog care services to the Magnolia and Woodlands TX area.","https://www.google.com/maps/place/The+Ranch+Woodlands/@30.164376899999997,-95.6008695,14z/data=!4m8!1m2!2m1!1sThe+Ranch+Woodlands!3m4!1s0x86472f62537e8bdd:0xa631cd03f93a5be6!8m2!3d30.164376899999997!4d-95.6008695"
Rainbow Dog Boarding,http://www.rainbowdogboarding.com/,+1 281-686-0803,"12416 County Rd 201, Plantersville, TX 77363",Plantersville,77363,Texas,30.3173889,-95.8600988,https://lh3.googleusercontent.com/p/AF1QipOFlkwwuK5SgcYlZH0CBXaJ_Xlak3AzjKNIvucv=w800-h500-k-no,,OPERATIONAL,"Rainbow Dog Boarding was founded in 2018 to provide a clean and safe environment for your dog, while you are away.","https://www.google.com/maps/place/Rainbow+Dog+Boarding/@30.317388899999997,-95.86009879999999,14z/data=!4m8!1m2!2m1!1sRainbow+Dog+Boarding!3m4!1s0x8646ddeb96554913:0x2bc3f7172c8cd5cc!8m2!3d30.317388899999997!4d-95.86009879999999"
South Paw Doggie Daycare & Training Center,https://www.puppyschool.com/,+1 281-354-7768,"24210 Parker Rd, Porter, TX 77365",Porter,77365,Texas,30.0951958,-95.2125452,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrEqgF1zRtcL2ZKIk1hn7zK_v9EHvpCEarIOv3YmMW1r8QQEHnseJ35IzJX-FapWLcLPPYzVSpfvSmgOk2DvB11QAPgu8OiJ0AccXQFtM03ACO-VOmqWyrx3VMdL4ofru18OsQjSnz5zM1h=w800-h500-k-no,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""Closed""}",OPERATIONAL,,"https://www.google.com/maps/place/South+Paw+Doggie+Daycare+%26+Training+Center/@30.0951958,-95.2125452,14z/data=!4m8!1m2!2m1!1sSouth+Paw+Doggie+Daycare+%26+Training+Center!3m4!1s0x864753006c15173f:0x510c816ddb071825!8m2!3d30.0951958!4d-95.2125452"
Spruill dog park,https://parks.addisontx.gov/Parks-Trails-Art/Dog-Parks-and-Maintenance-Schedule/Spruill-Dog-Park,,"4936 Marcus Ave, Addison, TX 75001",Addison,75001,Texas,32.9639279,-96.8276468,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npa4rzKeSOC8a4TDoNQmIyTqLAuCJ0YUUqwPCkdh1d8Yk4VQ3FY2v2yre1n5E3DsKl3C7m1dR_Y7_zIKsKI3_T1bMpN3rg5tWWftOXV67uogWtqC5TteQh7Nwb4uG8TCaUOZbV0=w800-h500-k-no,"{""Sunday"": ""5AM-11PM"", ""Monday"": ""5AM-11PM"", ""Tuesday"": ""Closed"", ""Wednesday"": ""5AM-11PM"", ""Thursday"": ""5AM-11PM"", ""Friday"": ""5AM-11PM"", ""Saturday"": ""5AM-11PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Spruill+dog+park/@32.9639279,-96.8276468,14z/data=!4m8!1m2!2m1!1sSpruill+dog+park!3m4!1s0x864c21f0e148b16d:0xaec5a39fa4ab819!8m2!3d32.9639279!4d-96.8276468"
Loos Dog Run,,,"14600 Marsh Ln T, Addison, TX 75001",Addison,75001,Texas,32.9433738,-96.8520628,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npnfZiXtntLakRs1g4Yf1Wvlyds1uQDl7FhG8KdXKZUHC5Q0mNEAJHmyLK9MZigAKOA_uEMJyV0drdVZyGXNXD3zQpu4LJy4DZFXfrqZ4ct77mQnyOB1vjYeOP7D9t6uXfSHP_nlfUIibq5=w800-h500-k-no,,OPERATIONAL,,"https://www.google.com/maps/place/Loos+Dog+Run/@32.943373799999996,-96.8520628,14z/data=!4m8!1m2!2m1!1sLoos+Dog+Run!3m4!1s0x864c27d3e9392385:0x467268f54897dc5!8m2!3d32.943373799999996!4d-96.8520628"
Citydog! Club,http://www.citydogclub.com/,+1 972-243-3929,"3870 Ponte Ave, Addison, TX 75001",Addison,75001,Texas,32.9351514,-96.8513369,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDOlj57M1fhM0rROmUupGrutj7L50QiP3ZE-0yxCSg-mkhzUwMWtFwD_pBuznNpGE8UwTCoYmujd_cHsr0tYzRRzSC7yQBXvVT2oUfH9k7mcEs4tTNKTPTFmIXNS2PeKbLgX8VCw=w800-h500-k-no,"{""Sunday"": ""7AM-9PM"", ""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-9PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Citydog%21+Club/@32.935151399999995,-96.85133689999999,14z/data=!4m8!1m2!2m1!1sCitydog%21+Club!3m4!1s0x864c2720b2fea609:0xb978c14ab645af68!8m2!3d32.935151399999995!4d-96.85133689999999"
All FUR Fun Training and Event Center,http://allfurfundog.com/,+1 214-257-8159,"15559 Wright Brothers Dr, Addison, TX 75001",Addison,75001,Texas,32.9627372,-96.837403,https://lh3.googleusercontent.com/p/AF1QipNv7R4cdkKbtl6Xg996QxPFL16NstO9MiXo_Akc=w800-h500-k-no,"{""Sunday"": ""Closed"", ""Monday"": ""12-5PM"", ""Tuesday"": ""12-5PM"", ""Wednesday"": ""12-5PM"", ""Thursday"": ""12-5PM"", ""Friday"": ""12-5PM"", ""Saturday"": ""10AM-3PM""}",OPERATIONAL,,"https://www.google.com/maps/place/All+FUR+Fun+Training+and+Event+Center/@32.9627372,-96.837403,14z/data=!4m8!1m2!2m1!1sAll+FUR+Fun+Training+and+Event+Center!3m4!1s0x864c26b4e57c378d:0x25b4e70f0c94b27!8m2!3d32.9627372!4d-96.837403"
Bark Yard,https://www.cityofallen.org/parksrec_business_detail_T91_R106.php,+1 214-509-4700,"510 S Jupiter Rd, Allen, TX 75002",Allen,75002,Texas,33.0939251,-96.6628097,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBEADWBi9X6G4g0P-Sk6sGoucpoUaqtp-0o6S76A1XSFiZTL0S6qitukA_cdMKqUn7Sb8QVYbtfe9yGJGcUgt1N4TsNcuw28i7J6q2oIMY87ybtTSEMPqR-h2D5B1ztO1N1N1r=w800-h500-k-no,"{""Sunday"": ""7AM-10PM"", ""Monday"": ""7AM-10PM"", ""Tuesday"": ""7AM-10PM"", ""Wednesday"": ""Closed"", ""Thursday"": ""7AM-10PM"", ""Friday"": ""7AM-10PM"", ""Saturday"": ""7AM-10PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Bark+Yard/@33.0939251,-96.6628097,14z/data=!4m8!1m2!2m1!1sBark+Yard!3m4!1s0x864c10b394bbc571:0xb27cb7b43be738a1!8m2!3d33.0939251!4d-96.6628097"
Lucky Paws Pet Lodge,http://www.luckypawspetlodge.com/,+1 469-854-9718,"740 S Greenville Ave #100, Allen, TX 75002",Allen,75002,Texas,33.0887088,-96.6713554,https://lh3.googleusercontent.com/p/AF1QipMguL0XbRRKIr7MqterfkhDTEvVg-Qdtsi7yXOx=w800-h500-k-no,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""9AM-4PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Lucky+Paws+Pet+Lodge/@33.0887088,-96.6713554,14z/data=!4m8!1m2!2m1!1sLucky+Paws+Pet+Lodge!3m4!1s0x864c17510f5c82af:0xf562b1c33306d291!8m2!3d33.0887088!4d-96.6713554"
DINO KIDZ - Allen,https://www.dinokidz-allen.com/,+1 469-656-1607,"1201 W McDermott Dr #112, Allen, TX 75013",Allen,75013,Texas,33.0999891,-96.695152,https://lh3.googleusercontent.com/p/AF1QipPEPsRDpgFO74BiV_NiEHx8xgZvFzW6vGE7nK6C=w800-h500-k-no,"{""Sunday"": ""9:30AM-7PM"", ""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-12PM""}",OPERATIONAL,,"https://www.google.com/maps/place/DINO+KIDZ+-+Allen/@33.0999891,-96.695152,14z/data=!4m8!1m2!2m1!1sDINO+KIDZ+-+Allen!3m4!1s0x864c17276e52980d:0x60797c37ca42016a!8m2!3d33.0999891!4d-96.695152"
McInnish Dog Park,https://www.cityofcarrollton.com/dogparks,+1 972-466-3080,"1845 Legends Tr, Carrollton, TX 75006",Carrollton,75006,Texas,32.9660053,-96.9371203,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npdzXtZpThPHhrwjdC7w2GRDaDTxvpEfL67rmT3nFnD03gWuXS0krv7IX_8u7Kc0geXDK-opWEYyd_zBa7m_s8YF0YnU6LX8Br9B_Q0Jr5R6C-XfZ3sXFj0KUXzt0lMQzXqxTyk=w800-h500-k-no,"{""Sunday"": ""6AM-10PM"", ""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""10AM-10PM"", ""Saturday"": ""6AM-10PM""}",OPERATIONAL,,"https://www.google.com/maps/place/McInnish+Dog+Park/@32.9660053,-96.93712029999999,14z/data=!4m8!1m2!2m1!1sMcInnish+Dog+Park!3m4!1s0x864c28b0a862bfe9:0x58de88c38b9f3fff!8m2!3d32.9660053!4d-96.93712029999999"
Social Pack Dogs,http://www.socialpackdogs.com/,+1 214-803-9208,"2408 Tarpley Rd, Carrollton, TX 75006",Carrollton,75006,Texas,32.9788956,-96.8509498,https://lh3.googleusercontent.com/p/AF1QipOsn_u-P-2P9fViWJYc-qGKoRj-0r9v5MxtxfBC=w800-h500-k-no,"{""Sunday"": ""10-11AM,4-5PM"", ""Monday"": ""7-9:30AM,4:30-7PM"", ""Tuesday"": ""7-9:30AM,4:30-7PM"", ""Wednesday"": ""7-9:30AM,4:30-7PM"", ""Thursday"": ""7-9:30AM,4:30-7PM"", ""Friday"": ""7-9:30AM,4-6:30PM"", ""Saturday"": ""10-11AM,4-5PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Social+Pack+Dogs/@32.9788956,-96.8509498,14z/data=!4m8!1m2!2m1!1sSocial+Pack+Dogs!3m4!1s0x864c26a72d13cc79:0xcccee07b75b40d32!8m2!3d32.9788956!4d-96.8509498"
Rosemeade Dog Park,http://www.cityofcarrollton.com/,+1 972-466-3080,"1330 E Rosemeade Pkwy, Carrollton, TX 75007",Carrollton,75007,Texas,33.0113028,-96.9068939,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr5hwo5rcgE1lho3erwEn2E9R9E3eo-LszQdXrjvYEc-Yo7FxC5NOLPNuOEtO9MOujkJQgbfMR6GinDu7p7FL43ssCMipVb-JRuFIIlIsq2l7XKFZWqvA2f_iD11Y4lDqFSflpL=w800-h500-k-no,"{""Sunday"": ""6:30AM-10PM"", ""Monday"": ""6:30AM-10PM"", ""Tuesday"": ""6:30AM-10PM"", ""Wednesday"": ""6:30AM-10PM"", ""Thursday"": ""10AM-10PM"", ""Friday"": ""6:30AM-10PM"", ""Saturday"": ""6:30AM-10PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Rosemeade+Dog+Park/@33.011302799999996,-96.9068939,14z/data=!4m8!1m2!2m1!1sRosemeade+Dog+Park!3m4!1s0x864c2590a2ef9693:0xa10e71d45ffbd73d!8m2!3d33.011302799999996!4d-96.9068939"
Top Paw Resort,http://www.toppawresort.com/,+1 972-307-7648,"4272 Marsh Ridge Rd, Carrollton, TX 75010",Carrollton,75010,Texas,33.0267728,-96.8596648,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nooOTUVDgdOvzDXa1MFhVKbuAAW-c3He7JRHBdfcL1Mjqiihvg8XBtOBn7axjI53OsZt2ChkRoRMLiB1D3JIQ2U5ADo1AJ6wrWERDC1GJB8mh5eVT8RAryrinWQKRc_N6275vVHqg=w800-h500-k-no,"{""Sunday"": ""9AM-1PM"", ""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""9AM-4PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Top+Paw+Resort/@33.026772799999996,-96.85966479999999,14z/data=!4m8!1m2!2m1!1sTop+Paw+Resort!3m4!1s0x864c24f59a3eb8a5:0x7ef64f7cb43b138e!8m2!3d33.026772799999996!4d-96.85966479999999"
Dogs Rule Resort,http://dogsruleresort.com/,+1 972-306-3647,"2501 Pecan St, Carrollton, TX 75010",Carrollton,75010,Texas,33.026097,-96.8606012,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqpTsuttakQW_x2IBfjMkPOvI8dMmZ8Fo4WKNv5C4lDi4KSo52kosuuTb7S6drXomxlvFXqKv9A-bu9kjCEL2rXT1IzfKcaSnnP1lK6ZJxi5_ePm1YfFux3GsSbdyvCYL6pJ7S7-w=w800-h500-k-no,"{""Sunday"": ""8:30AM-1:30PM"", ""Monday"": ""6:30AM-7PM"", ""Tuesday"": ""6:30AM-7PM"", ""Wednesday"": ""6:30AM-7PM"", ""Thursday"": ""6:30AM-7PM"", ""Friday"": ""6:30AM-7PM"", ""Saturday"": ""8:30AM-3:30PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Dogs+Rule+Resort/@33.026097,-96.86060119999999,14z/data=!4m8!1m2!2m1!1sDogs+Rule+Resort!3m4!1s0x864c24f58c631815:0x4f10cf4b96f098a5!8m2!3d33.026097!4d-96.86060119999999"
Rosemeade Rainforest Aquatic Complex,https://www.cityofcarrollton.com/departments/departments-g-p/parks-recreation/aquatics,+1 972-466-6399,"1334 E Rosemeade Pkwy, Carrollton, TX 75007",Carrollton,75007,Texas,33.009191,-96.9069576,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nou_65zPn1X-teUXUyfHPP-TxK4BeCyHkqps9dc9yC6sODTtR3tVsyKNZqak8SAiPwn8pHjGaaEiwzaQfHU1IQJlOZ3pHgbowJ_ZmBIIR6UjRp5olJDtrSUMpGwiym5_3QuOLeVVg=w800-h500-k-no,"{""Sunday"": ""1-6PM"", ""Monday"": ""11AM-8PM"", ""Tuesday"": ""11AM-8PM"", ""Wednesday"": ""11AM-8PM"", ""Thursday"": ""11AM-8PM"", ""Friday"": ""11AM-6PM"", ""Saturday"": ""10AM-6PM""}",OPERATIONAL,"Public swimming spot with pools, waterslides, a lazy river & other attractions plus a snack bar.","https://www.google.com/maps/place/Rosemeade+Rainforest+Aquatic+Complex/@33.009191,-96.9069576,14z/data=!4m8!1m2!2m1!1sRosemeade+Rainforest+Aquatic+Complex!3m4!1s0x864c2590a8a994bb:0x9a0b7f6f8216de44!8m2!3d33.009191!4d-96.9069576"
