name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,photo,working_hours,business_status,about,description,location_link
Camp Bowie Memorial Park,https://www.brownwoodtexas.gov/Facilities/Facility/Details/Camp-Bowie-Memorial-Park-4,+1 325-646-5775,"Brownwood, TX 76801",,Brownwood,76801,Texas,United States of America,31.6777257,-98.9913287,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrrpq_imVeURYE__t8yJ8CKMXrWXbWeLF3uiQdKr0K4j0z4oRs6byUepjuNxzWnBNzdcSmnKy4eIGhr3_pKDZCo8vTVXTHnKMGXEnGS0Iw8JszQxY2CKbrYdZ5x5CroDQnP3XWj9Q=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Camp+Bowie+Memorial+Park/@31.6777257,-98.9913287,14z/data=!4m8!1m2!2m1!1sCamp+Bowie+Memorial+Park!3m4!1s0x8650c7e79f9147f7:0xec729a28e4618607!8m2!3d31.6777257!4d-98.9913287"
Bunin Park,https://www.brownwoodtexas.gov/Facilities/Facility/Details/Bunin-Park-3,+1 325-646-0146,"Bunin Park, Waco St, Brownwood, TX 76801","Bunin Park, Waco St",Brownwood,76801,Texas,United States of America,31.7375513,-98.99555029999999,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0cWmsqJKKC30e98Tgd-zsg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=222.43861&pitch=0&thumbfov=100,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}}",,"https://www.google.com/maps/place/Bunin+Park/@31.7375513,-98.99555029999999,14z/data=!4m8!1m2!2m1!1sBunin+Park!3m4!1s0x8650c7fc3320960f:0x6549a961f9db05f1!8m2!3d31.7375513!4d-98.99555029999999"
PICNIC AREA Hwy 84 Zephyr,http://picnic-zephyr.edan.io/,,"US-84, Early, TX 76802",US-84,Early,76802,Texas,United States of America,31.707600999999997,-98.8566934,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqsJ31VAQzJb8oF6H_c9s8YF9dkqrlDhOFSY6MJxS3Jz018HgB5Zlx3Sh067AULGDdcfGSjHlA2xlJt4JxwqkVixJMIgc0EyS2JaFac5Ae6CahdWX9A_iu-UspRB5LkewSad7XY=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,"https://www.google.com/maps/place/PICNIC+AREA+Hwy+84+Zephyr/@31.707600999999997,-98.8566934,14z/data=!4m8!1m2!2m1!1sPICNIC+AREA+Hwy+84+Zephyr!3m4!1s0x8650c03fdf200217:0x5957930bfd9fc776!8m2!3d31.707600999999997!4d-98.8566934"
Cecil Holman Park,https://www.brownwoodtexas.gov/Facilities/Facility/Details/Cecil-Holman-Park-5,,"Cecil Holman Park, Brownwood, TX 76801",Cecil Holman Park,Brownwood,76801,Texas,United States of America,31.7258657,-98.9901711,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LyWTpnzJpWG3Mmb04u3aQw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=54.516556&pitch=0&thumbfov=100,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Cecil+Holman+Park/@31.7258657,-98.9901711,14z/data=!4m8!1m2!2m1!1sCecil+Holman+Park!3m4!1s0x8650c7d09d96ebf3:0x3dfe7b30befb4574!8m2!3d31.7258657!4d-98.9901711"
Breezeway Townhomes and Storage,http://breezewaytownhomes.com/,+1 325-641-0473,"1065 Early Blvd, Early, TX 76802",1065 Early Blvd,Early,76802,Texas,United States of America,31.746321,-98.9340641,https://lh3.googleusercontent.com/p/AF1QipO_CQx2auzXOHTCO7zLfrN9ZzjLY5_2vRUii3Om=w800-h500-k-no,,OPERATIONAL,"{""Service options"": {""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Pets welcome"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Breezeway+Townhomes+and+Storage/@31.746321,-98.9340641,14z/data=!4m8!1m2!2m1!1sBreezeway+Townhomes+and+Storage!3m4!1s0x8650c7afff606365:0x4e58a2737c10045d!8m2!3d31.746321!4d-98.9340641"
Mayes Park,https://www.brownwoodtexas.gov/Facilities/Facility/Details/Mayes-Park-15,,"Mayes Park, 2700 Austin Ave, Brownwood, TX 76801","Mayes Park, 2700 Austin Ave",Brownwood,76801,Texas,United States of America,31.6955153,-98.9659001,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ovi7VMqUTP7gc8gcyA6ypQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=61.74713&pitch=0&thumbfov=100,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}}",,"https://www.google.com/maps/place/Mayes+Park/@31.6955153,-98.9659001,14z/data=!4m8!1m2!2m1!1sMayes+Park!3m4!1s0x8650c76610b9b007:0xc5a611149c889e79!8m2!3d31.6955153!4d-98.9659001"
Allcorn Park,https://www.brownwoodtexas.gov/Facilities/Facility/Details/Allcorn-Park-1,,"Allcorn Park, Brownwood, TX 76801",Allcorn Park,Brownwood,76801,Texas,United States of America,31.6801246,-98.9648634,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npbDHYqwlc1I4S8Drs7ns_1wkvF2Q6FyR8Sp6XE76QyTQmBvhxJNcNYy7tV8al06yatvqxzYXdPYkifNZEkZ1Rws8jbbNgfwTVanbFeYZY_AqN5Bna1H42BhzI_ITE4pq-l5iQ=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Barbecue grill"": true, ""Picnic tables"": true, ""Public restroom"": true, ""Slides"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Good for kids birthday"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Allcorn+Park/@31.6801246,-98.9648634,14z/data=!4m8!1m2!2m1!1sAllcorn+Park!3m4!1s0x8650c7291f6d661f:0xd7d6239c62deb8f5!8m2!3d31.6801246!4d-98.9648634"
Riverside Park,http://www.brownwoodtexas.gov/Facilities/Facility/Details/Riverside-Park-16,+1 325-646-0146,"506 Riverside Dr, Brownwood, TX 76801",506 Riverside Dr,Brownwood,76801,Texas,United States of America,31.733855499999997,-98.9758854,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqHEpaR2IsgV9E6ng0JmnfJgunju4tYhWeeUo3dOvKeNzIDZIkR2XUO-hq_abTEv6gA844k90ImViw-vSBzJGz2yxGNz5zuixFpcQLQLNUqyl78Joh8qBED4lejvySy78HoULppHljqNHo=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Activities"": {""Hiking"": true}, ""Amenities"": {""Barbecue grill"": true, ""Picnic tables"": true, ""Public restroom"": true, ""Slides"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Good for kids birthday"": true, ""Kid-friendly hikes"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Riverside+Park/@31.733855499999997,-98.9758854,14z/data=!4m8!1m2!2m1!1sRiverside+Park!3m4!1s0x8650c65bc94ae80b:0x21b92fd9cdbe2af2!8m2!3d31.733855499999997!4d-98.9758854"
Fabis Park,https://www.brownwoodtexas.gov/Facilities/Facility/Details/Fabis-Primitive-Park-9,,"Brownwood, TX 76801",,Brownwood,76801,Texas,United States of America,31.782221,-98.98080759999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqeRl5TGreTDrLQTOnTepjqZZlL3bGrg0M9O4D71C-kndTFShdemHMcWSwlBK7DNlN625GsrfoX2mVyEJV6VbDQVkQzn5itQqFaCf73GVUKmnv5GMkwXh1UJUpAKG12rWQ0FqeC0Q=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true, ""Public restroom"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Fabis+Park/@31.782221,-98.98080759999999,14z/data=!4m8!1m2!2m1!1sFabis+Park!3m4!1s0x8650c5c5eb7b7199:0xb99d4b28694d3b1f!8m2!3d31.782221!4d-98.98080759999999"
Wild Duck Marina,http://www.wildduckmarina.com/,+1 325-784-7100,"320 Hightop St, Brownwood, TX 76801",320 Hightop St,Brownwood,76801,Texas,United States of America,31.839191099999997,-99.0140211,https://lh3.googleusercontent.com/p/AF1QipN1LzvFm41Z579sv2AXf3XfJVccyhwKRR-gvksl=w800-h500-k-no,,OPERATIONAL,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true}}",,"https://www.google.com/maps/place/Wild+Duck+Marina/@31.839191099999997,-99.0140211,14z/data=!4m8!1m2!2m1!1sWild+Duck+Marina!3m4!1s0x8650cff610a2aff3:0xd0bba5fe43399ce7!8m2!3d31.839191099999997!4d-99.0140211"
Willow Point Camping Loop,https://tpwd.texas.gov/state-parks/lake-brownwood,+1 325-668-7443,"200 State Hwy Park Rd 15, Brownwood, TX 76801",200 State Hwy Park Rd 15,Brownwood,76801,Texas,United States of America,31.861136799999997,-99.02411959999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npK9f1LelFUSYUwoDDCwBKE_ILii8B-nFxx2EKq-IH_bfsHvG7gCMynYCgv5fJkW6TmRoVG3UB-JKfAh_kEN7GmlrNrgq-OJBk6TGKOPtJ8L-tVC8_ngedacVCrogcTtWmIWsjd=w800-h500-k-no,,OPERATIONAL,"{""Amenities"": {""Public restroom"": true}, ""Children"": {""Good for kids"": true}}",,"https://www.google.com/maps/place/Willow+Point+Camping+Loop/@31.861136799999997,-99.02411959999999,14z/data=!4m8!1m2!2m1!1sWillow+Point+Camping+Loop!3m4!1s0x8650d1c236c9bdef:0x97dfa39d311234b1!8m2!3d31.861136799999997!4d-99.02411959999999"
Melvin Park,,,"Melvin, TX 76858",,Melvin,76858,Texas,United States of America,31.198334199999998,-99.5780008,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VuiZu1Tg-t-cVBCV56cgdA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=91.36258&pitch=0&thumbfov=100,,OPERATIONAL,{},,"https://www.google.com/maps/place/Melvin+Park/@31.198334199999998,-99.5780008,14z/data=!4m8!1m2!2m1!1sMelvin+Park!3m4!1s0x8659dfcf2e7ca051:0xf3aa9b83e4db7d0d!8m2!3d31.198334199999998!4d-99.5780008"
American Legion Park,https://www.co.menard.tx.us/,,"Menard, TX 76859",,Menard,76859,Texas,United States of America,30.916598299999997,-99.7835977,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npY3Oybh7Tdpj-H1VX6aUnYIH_UwctOVBR2PU3fHudwR4vmznT8_1QZ_dmPIPoFR4BZv6mb7gIDDBOL7M-nOPiUWIXH8BZ6pfzHgyELbUpZF9y4RVZa_8g1I4rxSJ6ImVXXMFJjsQ=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}}",,"https://www.google.com/maps/place/American+Legion+Park/@30.916598299999997,-99.7835977,14z/data=!4m8!1m2!2m1!1sAmerican+Legion+Park!3m4!1s0x8659c914d3fe8a11:0xd96a261e13dec035!8m2!3d30.916598299999997!4d-99.7835977"
Park,,,"Miles, TX 76861",,Miles,76861,Texas,United States of America,31.596554299999998,-100.1844589,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fybwENClEzjtSVaGClndOA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=70.5725&pitch=0&thumbfov=100,,OPERATIONAL,"{""Children"": {""Good for kids"": true}}",,"https://www.google.com/maps/place/Park/@31.596554299999998,-100.1844589,14z/data=!4m8!1m2!2m1!1sPark!3m4!1s0x8657bfa2a3b2d843:0x3b7b526cc1a98673!8m2!3d31.596554299999998!4d-100.1844589"
Wichita Falls Dog Park,http://www.wichitafallstx.gov/index.aspx?NID=1431,,"5205 Fairway Blvd, Wichita Falls, TX 76310",5205 Fairway Blvd,Wichita Falls,76310,Texas,United States of America,33.8496334,-98.5602577,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npu0Vyw5InRDJnhZkufbAfSOKXkd7586-UWUY6IQ2tmhOYsWa5tAUhWld_BmqeYFgVZLZdV01WWEWPgk3kTFSZWJ4SytsOE7bu5WTjWBRb_BGKHvMi_VFk_h7pGUDxU1RUZClti=w800-h500-k-no,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""8AM-9PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Wichita+Falls+Dog+Park/@33.8496334,-98.5602577,14z/data=!4m8!1m2!2m1!1sWichita+Falls+Dog+Park!3m4!1s0x86531f4f7d3a01e7:0x8bf3d38719d4cd92!8m2!3d33.8496334!4d-98.5602577"
Richland Springs City Park,https://discovercentraltexas.org/richland-springs-tx/,+1 325-452-3549,"303 Carter St, Richland Springs, TX 76871",303 Carter St,Richland Springs,76871,Texas,United States of America,31.2717864,-98.9452951,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lj6SMN6nPJI__9TLsLhyEg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=267.62967&pitch=0&thumbfov=100,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true}, ""Children"": {""Good for kids"": true}}",,"https://www.google.com/maps/place/Richland+Springs+City+Park/@31.2717864,-98.9452951,14z/data=!4m8!1m2!2m1!1sRichland+Springs+City+Park!3m4!1s0x865a09298a68ab29:0x85dd35186d919e3e!8m2!3d31.2717864!4d-98.9452951"
Knapp Road Bark Park,,,"1101 Knapp Rd, North Wales, PA 19454",1101 Knapp Rd,North Wales,19454,Pennsylvania,United States of America,40.226934899999996,-75.2433034,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npUli3g2FSXOJh68xT1KRxvmjmT-OCS2-rS7XVVrNh-rWuXa7V_vAdb2oiXhlOyUTl0uF-hfpaE8cb3pXZLKwGvkENnMK-YFI4AuD0s2x33qIuJXVbIUfalsaePRGfr_wvREZBl9Q=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Knapp+Road+Bark+Park/@40.226934899999996,-75.2433034,14z/data=!4m8!1m2!2m1!1sKnapp+Road+Bark+Park!3m4!1s0x89c6a56ebb49d6a9:0xeb3b726eb58ed519!8m2!3d40.226934899999996!4d-75.2433034"
Hatfield Dog Park,https://www.hatfield.org/departments/parks___recreation/public_parks/hatfield_dog_park,+1 215-855-0900,"1950 School Rd, Hatfield, PA 19440",1950 School Rd,Hatfield,19440,Pennsylvania,United States of America,40.2820246,-75.2898106,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Hatfield+Dog+Park/@40.2820246,-75.2898106,14z/data=!4m8!1m2!2m1!1sHatfield+Dog+Park!3m4!1s0x89c6a1b2f4f374f1:0xe2176bbf62112f85!8m2!3d40.2820246!4d-75.2898106"
The FeedLot,http://www.facebook.com/CenTexFeedLot,+1 325-452-3040,"604 US-190, Richland Springs, TX 76871",604 US-190,Richland Springs,76871,Texas,United States of America,31.268110999999998,-98.938878,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no2nEpwpcmE9CGUgfMsU-wdQwUK5Wyx0XUviBO4aMsL2PL1A-O8mF3S955TBGN9N0ng0CmW9MVPhJ_59Z0oJkcZ32iG989Q4ocTW1JV_E2S2S7TLW7vemQbY8wh4nFWEeDTYzv0sQ=w800-h500-k-no,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Service options"": {""Outdoor seating"": true, ""Curbside pickup"": true, ""Drive-through"": true, ""Onsite services"": true, ""Takeout"": true, ""Dine-in"": true, ""Delivery"": false}, ""Highlights"": {""Fast service"": true, ""Great beer selection"": true, ""Sports"": true}, ""Popular for"": {""Lunch"": true, ""Dinner"": true, ""Solo dining"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Comfort food"": true, ""Food"": true, ""Quick bite"": true, ""Wine"": true}, ""Dining options"": {""Lunch"": true, ""Dinner"": true, ""Seating"": true, ""Table service"": true}, ""Amenities"": {""Bar onsite"": true, ""Restroom"": true}, ""Atmosphere"": {""Casual"": true, ""Cozy"": true, ""Trendy"": true}, ""Crowd"": {""Groups"": true, ""Tourists"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Checks"": true, ""Credit cards"": true, ""Debit cards"": true}, ""Children"": {""Good for kids"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true}, ""Pets"": {""Dogs allowed outside"": true}}",,"https://www.google.com/maps/place/The+FeedLot/@31.268110999999998,-98.938878,14z/data=!4m8!1m2!2m1!1sThe+FeedLot!3m4!1s0x865a0626dfdcd615:0x51c3f0423660d7af!8m2!3d31.268110999999998!4d-98.938878"
Bark Park,http://www.rochelleparkdistrict.org/,+1 815-562-7813,"901 S Main St, Rochelle, IL 61068",901 S Main St,Rochelle,61068,Illinois,United States of America,41.911861099999996,-89.05660569999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npTXoWgjTwsPKSbs9gtN75Cjv2PBT6ChmIA6gsndTB1KTqHouAaJYU0q8A037wzhp1QLxsT_9lZJ2pDPTfkHel7RLSJlQ9_96u1ygMF-zJc1D0wmCmxLoZp9iTgmrlxWVLjCQss=w800-h500-k-no,"{""Monday"": ""5AM-7PM"", ""Tuesday"": ""5AM-7PM"", ""Wednesday"": ""5AM-7PM"", ""Thursday"": ""5AM-7PM"", ""Friday"": ""5AM-7PM"", ""Saturday"": ""5AM-7PM"", ""Sunday"": ""5AM-7PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Bark+Park/@41.911861099999996,-89.05660569999999,14z/data=!4m8!1m2!2m1!1sBark+Park!3m4!1s0x8809207e15b234d1:0xeb5e873d999c7862!8m2!3d41.911861099999996!4d-89.05660569999999"
San Saba River Nature Park,https://www.sansabatexas.com/visit-san-saba/city-parks/,+1 325-372-5144,"1007 E Wallace St, San Saba, TX 76877",1007 E Wallace St,San Saba,76877,Texas,United States of America,31.1960639,-98.7122692,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqgDU8tOAsBGwIewvrX7Jy597spqkzioBb2EaSUYLlXtLj2vBSx1L6YQR7e_k0kx6GTWn_O7FrLp7dHuc7Uvz8lp_rfaiTb1bWYQCfE_BNhKLBniPXNrcSaGiuq1lhD0nRxRxoV=w800-h500-k-no,"{""Monday"": ""7AM-8:30PM"", ""Tuesday"": ""7AM-8:30PM"", ""Wednesday"": ""7AM-8:30PM"", ""Thursday"": ""7AM-8:30PM"", ""Friday"": ""7AM-8:30PM"", ""Saturday"": ""7AM-10PM"", ""Sunday"": ""7AM-8:30PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Activities"": {""Hiking"": true}, ""Amenities"": {""Public restroom"": true}, ""Children"": {""Good for kids"": true, ""Kid-friendly hikes"": true}}",,"https://www.google.com/maps/place/San+Saba+River+Nature+Park/@31.1960639,-98.7122692,14z/data=!4m8!1m2!2m1!1sSan+Saba+River+Nature+Park!3m4!1s0x865a71cb624dc453:0xde05be296aa42b94!8m2!3d31.1960639!4d-98.7122692"
Waggin Tails,https://www.staridaho.org/pm/page/waggin-tails-dog-park,+1 208-286-7247,"11380 W Hidden Brook Dr, Star, ID 83669",11380 W Hidden Brook Dr,Star,83669,Idaho,United States of America,43.702163299999995,-116.49613529999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npH6A-5eEhCe-8LPHaqWWt-Fi71HZ85C5Pi0dsFuFZApidaiu5jv9dvAu70-HZoBtWKjHqOVbk65oSA3P7DcJNPNsODx_s5lKDhFZzu3ALt4LR-Rsnbaj19zTRmfQPQUczeDIpb5A=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Waggin+Tails/@43.702163299999995,-116.49613529999999,14z/data=!4m8!1m2!2m1!1sWaggin+Tails!3m4!1s0x54afad0427aef833:0xb62dcd7161ab7620!8m2!3d43.702163299999995!4d-116.49613529999999"
Buena Vista Wildlife Safari and RV Park,http://buenavistawildlifesafari.com/,+1 254-791-5441,"1830 S, S Hwy 281, Evant, TX 76525","1830 S, S Hwy 281",Evant,76525,TX,United States of America,31.461506,-98.1637994,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nog0EUP89GwhQqGBeeEoM1RUZdima3mb4K0MBQYEMPV-6bBe_Eb1P3tYS2T1IiL-C-VJ4YFGRC1PvK_-IM_2hUbX_HArtnGI6UQ9U49u29xitXcFz9n6EJ08ZS-BgcakTctgwH8=w800-h500-k-no,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-4PM""}",OPERATIONAL,"{""Service options"": {""Onsite services"": true}, ""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Barbecue grill"": true, ""Picnic tables"": true, ""Public restroom"": true, ""Slides"": true, ""Swings"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Children"": {""Good for kids"": true, ""Good for kids birthday"": true, ""Playground"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Buena+Vista+Wildlife+Safari+and+RV+Park/@31.461506,-98.1637994,14z/data=!4m8!1m2!2m1!1sBuena+Vista+Wildlife+Safari+and+RV+Park!3m4!1s0x8650735bdd7cbb7f:0xadb508340f07da04!8m2!3d31.461506!4d-98.1637994"
